cluster_id,center_Tp,center_Hs,count
0,14.831158979596493,0.8214688609828056,43081
1,7.800863462356432,2.6691705657167186,2351
2,10.661817707426838,1.0542395778976061,17247
3,13.811381949133605,2.1271348188161134,4443
4,6.337049675753802,1.0241465718063294,15883
5,20.168919465804468,0.9917725617159041,2471
6,6.804800367743487,1.6795692146046843,7614
7,12.802121867849868,0.7785548969799678,31887
8,17.167737568529763,0.9823690678767296,26445
9,14.269141117876302,1.2730819037077787,18070
