cluster_id,center_Tp,center_Hs,count
0,8.5095049441396,1.968847438037068,31148
1,9.306847104671181,2.551845582414974,16423
2,16.56912770411745,2.574394045126751,4299
3,15.374832971800412,3.864255965292845,2305
4,11.665542658155687,2.057409556974286,10338
5,10.262896216380492,3.3986916881934564,6581
6,10.70566642447908,1.525994187454594,12387
7,14.247970245795532,1.8032833117723912,7730
8,7.859222539704453,1.4665170443215834,30098
9,13.295062031532769,2.6826350478160363,7738
