0,4.392156862745098,0.8172549019607843,282941.1764705882,2.1341176470588232,0.9329411764705883,2.4529803921568627,5.847058823529412,5976.470588235294,[1.22643768]
1,4.1568627450980395,0.8345098039215687,249411.76470588235,2.2717647058823527,0.8870588235294118,3.040235294117647,4.258823529411765,6329.411764705882,[1.21577263]
2,4.0,2.0509803921568626,50000.0,2.256470588235294,0.6611764705882353,3.0167450980392156,5.011764705882353,7705.882352941177,[1.17733106]
3,4.0,1.8180392156862746,50000.0,2.2105882352941175,0.6576470588235295,3.063725490196078,4.764705882352941,7141.176470588235,[1.18594759]
4,4.078431372549019,0.8,192941.17647058822,2.8529411764705883,0.6576470588235295,3.0167450980392156,4.423529411764706,5482.35294117647,[1.25323931]
5,4.0,0.8690196078431374,332352.9411764706,2.088235294117647,0.9752941176470589,2.3825098039215686,5.91764705882353,5482.35294117647,[1.23923639]
6,4.0,1.7058823529411766,55294.117647058825,1.5988235294117648,0.8235294117647058,3.0167450980392156,4.2823529411764705,6188.235294117647,[1.21846792]
7,4.235294117647059,1.619607843137255,64117.64705882353,1.7364705882352942,0.8411764705882353,3.0167450980392156,4.870588235294118,6858.823529411765,[1.19799466]
8,4.078431372549019,0.8086274509803922,279411.76470588235,2.2870588235294114,0.9294117647058824,2.4529803921568627,5.7176470588235295,6329.411764705882,[1.20163985]
9,4.0,0.8345098039215687,334117.64705882355,2.088235294117647,0.9682352941176471,2.4059999999999997,5.858823529411765,6047.058823529412,[1.22194632]
10,4.0,0.8345098039215687,231764.70588235295,2.1188235294117646,0.88,2.4529803921568627,5.764705882352941,5482.35294117647,[1.23773315]
11,4.313725490196078,0.8258823529411765,341176.4705882353,2.195294117647059,0.9505882352941176,2.359019607843137,5.976470588235294,5482.35294117647,[1.2409244]
12,4.0,1.4384313725490196,69411.76470588235,1.4000000000000001,0.9400000000000001,2.476470588235294,5.670588235294117,6047.058823529412,[1.2212957]
13,4.0,0.8,224705.88235294117,1.92,0.971764705882353,3.0872156862745097,4.211764705882353,6435.294117647059,[1.21284872]
14,4.0,1.3521568627450982,50000.0,1.4152941176470588,0.851764705882353,2.4059999999999997,5.882352941176471,5482.35294117647,[1.24106972]
15,4.0,1.8784313725490196,55294.117647058825,2.103529411764706,0.6541176470588236,3.063725490196078,4.223529411764706,6329.411764705882,[1.21687988]
16,4.0,1.3262745098039217,50000.0,1.5529411764705883,0.8870588235294118,2.359019607843137,5.976470588235294,7176.470588235294,[1.17416537]
17,5.254901960784314,0.9725490196078432,51764.705882352944,2.5776470588235294,0.6188235294117648,2.359019607843137,6.0,5482.35294117647,[1.24613007]
18,4.0,0.851764705882353,288235.29411764705,2.501176470588235,0.8588235294117647,2.4529803921568627,5.741176470588235,6752.941176470588,[1.19409834]
19,4.078431372549019,0.8,282941.1764705882,2.1341176470588232,0.971764705882353,3.0167450980392156,4.364705882352942,5482.35294117647,[1.24427019]
20,4.078431372549019,0.8258823529411765,219411.76470588235,2.6847058823529415,0.7458823529411766,2.4529803921568627,5.729411764705882,6611.764705882353,[1.21043233]
