width,thickness,wec_mass,hinge2joint,piston_area,accum_volume,accum_P0,capacity,fitness,generation
15.686274509803921,2.12,208823.5294117647,3.357647058823529,0.12823529411764706,1.0435686274509803,5.694117647058824,1458.8235294117646,inf,0
16.784313725490197,2.7325490196078435,131176.4705882353,0.11529411764705882,0.6117647058823529,0.7381960784313726,4.623529411764705,9647.058823529413,[8319.65656052],0
22.11764705882353,2.9396078431372548,185882.35294117648,3.5258823529411765,0.9400000000000001,5.3422745098039215,4.952941176470588,3541.176470588235,[2.27911863],0
18.274509803921568,1.015686274509804,80000.0,2.745882352941176,0.2235294117647059,3.1341960784313727,3.788235294117647,8200.0,[38.45701218],0
6.8235294117647065,1.3003921568627452,69411.76470588235,1.7823529411764707,0.9752941176470589,2.593921568627451,4.376470588235295,4317.64705882353,inf,0
20.15686274509804,0.8431372549019608,162941.17647058825,3.4952941176470587,0.6223529411764707,4.6140784313725485,3.764705882352941,4635.2941176470595,[18.78169823],0
12.235294117647058,1.8784313725490196,200000.0,0.43647058823529417,0.33294117647058824,3.6979607843137257,3.9411764705882355,4847.058823529412,[72.39657679],0
16.549019607843135,2.085490196078432,80000.0,1.9505882352941177,0.8235294117647058,5.624156862745099,4.447058823529412,3082.3529411764707,[5.19864442],0
7.686274509803921,1.55921568627451,182352.9411764706,1.9811764705882353,0.6576470588235295,2.593921568627451,5.952941176470588,9364.70588235294,[1560.71260778],0
18.745098039215684,1.2658823529411767,275882.3529411765,3.112941176470588,0.8164705882352942,2.6409019607843134,4.341176470588235,1847.0588235294117,inf,0
16.862745098039216,1.395294117647059,222941.17647058822,2.1341176470588232,0.23411764705882354,4.191254901960784,4.364705882352942,2482.3529411764703,[11.1657687],0
22.19607843137255,0.8,450588.23529411765,1.2470588235294118,0.8447058823529412,4.0268235294117645,3.5294117647058822,8447.058823529413,[62.62112332],0
4.1568627450980395,2.102745098039216,95882.35294117648,4.0,0.14941176470588236,5.060392156862745,5.376470588235295,7600.0,[1946.28157413],0
5.333333333333333,1.3003921568627452,132941.17647058825,1.583529411764706,0.42470588235294116,5.013411764705882,3.9058823529411764,3400.0,[3648.9983697],0
15.372549019607844,2.102745098039216,274117.6470588235,3.969411764705882,0.8447058823529412,4.919450980392157,5.458823529411765,5058.823529411765,[1.71525065],0
22.745098039215687,1.4039215686274509,141764.70588235295,2.776470588235294,0.7917647058823529,4.379176470588235,3.9294117647058826,6752.941176470588,[20.49561704],0
14.823529411764707,2.145882352941177,362352.9411764706,3.847058823529412,0.4988235294117648,1.020078431372549,5.070588235294117,5694.117647058823,[98.34057559],0
14.823529411764707,1.7231372549019608,212352.9411764706,2.807058823529412,0.8729411764705882,5.2952941176470585,4.223529411764706,2517.6470588235297,[2.32563177],0
22.352941176470587,0.9552941176470588,92352.94117647059,1.7670588235294118,0.4988235294117648,4.895960784313726,4.035294117647059,1882.3529411764707,[6.7190631],0
5.490196078431373,1.4643137254901961,99411.76470588235,0.9717647058823529,0.8976470588235295,5.3422745098039215,4.752941176470588,3929.4117647058824,[748.82407016],0
23.215686274509803,2.102745098039216,337647.0588235294,2.8223529411764705,0.5658823529411765,5.036901960784314,4.8,4423.529411764706,[9.33102912],0
11.137254901960784,2.603137254901961,491176.4705882353,1.568235294117647,0.10705882352941178,4.402666666666667,3.0470588235294116,6894.117647058823,[nan],0
21.568627450980394,1.4125490196078432,364117.64705882355,2.2258823529411766,0.5129411764705882,4.355686274509804,5.729411764705882,6541.176470588235,[20.41364448],0
12.470588235294118,2.75843137254902,251176.4705882353,2.96,0.16352941176470587,4.238235294117647,5.435294117647059,1811.764705882353,[8.43280732],0
19.215686274509803,1.3090196078431373,125882.35294117648,0.7576470588235293,0.9117647058823529,3.791921568627451,5.6117647058823525,6329.411764705882,[16.12962527],0
10.901960784313726,2.767058823529412,478823.5294117647,3.357647058823529,0.20941176470588235,1.771764705882353,3.5058823529411764,9682.35294117647,[348.70252101],0
4.470588235294118,1.507450980392157,334117.64705882355,0.28352941176470586,0.1988235294117647,5.765098039215686,4.823529411764706,4211.764705882353,[2165.0724403],0
11.294117647058822,1.6541176470588237,95882.35294117648,2.378823529411765,0.6929411764705883,5.906039215686274,3.376470588235294,6858.823529411765,[323.1810479],0
8.0,2.1890196078431376,320000.0,1.751764705882353,0.1211764705882353,0.6677254901960784,5.6,1458.8235294117646,[79.36802837],0
21.098039215686274,2.7843137254901964,170000.0,1.048235294117647,0.3682352941176471,4.825490196078431,4.305882352941176,6964.705882352941,[9.61047307],0
17.88235294117647,2.7325490196078435,452352.9411764706,0.1,0.9011764705882354,1.7952549019607844,3.176470588235294,3294.1176470588234,[234.57710988],0
8.392156862745098,1.6109803921568628,120588.23529411765,1.2317647058823529,0.23411764705882354,1.7012941176470588,5.0,2870.5882352941176,[33.00107864],0
22.274509803921568,2.3011764705882354,256470.58823529413,3.755294117647059,0.5129411764705882,3.979843137254902,5.035294117647059,9894.117647058823,[18.2895503],0
19.058823529411764,2.8015686274509806,208823.5294117647,3.1894117647058824,0.5517647058823529,5.530196078431373,3.9411764705882355,1741.1764705882351,[3.73096928],0
5.96078431372549,1.24,447058.82352941175,3.1588235294117646,0.6717647058823529,5.83556862745098,3.6470588235294117,5270.588235294118,[4.23487781],0
7.372549019607844,2.767058823529412,304117.6470588235,2.745882352941176,0.31529411764705884,3.4395686274509805,4.635294117647058,6505.882352941177,[1930.64909379],0
19.84313725490196,2.870588235294118,111764.70588235295,2.0576470588235294,0.7035294117647058,2.617411764705882,5.670588235294117,4282.35294117647,[11.97343666],0
17.88235294117647,1.2141176470588237,390588.23529411765,0.6658823529411764,0.7423529411764707,4.167764705882353,3.1176470588235294,4317.64705882353,[179.6886078],0
18.352941176470587,2.56,191176.4705882353,3.021176470588235,0.5623529411764706,2.993254901960784,3.3529411764705883,6152.941176470588,[21.61791287],0
5.490196078431373,2.033725490196079,415294.1176470588,3.4035294117647057,0.9964705882352941,0.4563137254901961,5.035294117647059,8447.058823529413,inf,0
18.11764705882353,1.7403921568627452,120588.23529411765,3.678823529411765,0.6047058823529412,4.44964705882353,3.070588235294118,6611.764705882353,[54.87242702],0
18.666666666666664,1.3780392156862744,286470.5882352941,2.302352941176471,0.15294117647058825,3.9328627450980393,5.458823529411765,8905.882352941177,[597.53093428],0
5.882352941176471,2.8792156862745104,367647.0588235294,3.831764705882353,0.17411764705882354,0.6912156862745098,3.6588235294117646,1105.8823529411766,[234.84732723],0
12.941176470588236,1.3866666666666667,316470.5882352941,3.8776470588235292,0.8164705882352942,1.7247843137254903,5.152941176470588,6858.823529411765,[3.67895504],0
16.07843137254902,2.861960784313726,498235.29411764705,3.4494117647058826,0.6823529411764706,0.6677254901960784,5.223529411764706,1282.3529411764707,inf,0
14.823529411764707,1.9043137254901963,445294.1176470588,1.1552941176470588,0.9294117647058824,3.627490196078431,4.894117647058824,7282.35294117647,[84.63485385],0
8.470588235294118,2.9309803921568633,170000.0,1.7058823529411766,0.2976470588235294,5.577176470588236,3.2,5835.294117647059,[105.56304474],0
13.96078431372549,2.551372549019608,245882.35294117648,1.0941176470588236,0.7,4.684549019607843,5.211764705882353,7882.35294117647,[26.18036001],0
15.372549019607844,2.102745098039216,274117.6470588235,3.969411764705882,0.8447058823529412,4.919450980392157,5.458823529411765,5058.823529411765,[1.71525065],0
9.568627450980392,2.6117647058823534,178823.5294117647,1.1705882352941177,0.5447058823529412,5.553686274509804,5.31764705882353,3823.529411764706,[62.65095599],0
17.333333333333336,2.378823529411765,263529.4117647059,2.608235294117647,0.6364705882352941,3.181176470588235,4.894117647058824,8305.882352941177,[40.95005038],0
15.294117647058824,2.2149019607843137,267058.8235294118,1.4305882352941177,0.5905882352941176,0.9026274509803922,5.835294117647059,2764.7058823529414,inf,0
11.058823529411764,1.24,166470.5882352941,1.6447058823529412,0.47058823529411764,2.4529803921568627,3.8117647058823527,1847.0588235294117,[50.58595769],0
20.15686274509804,2.0509803921568626,443529.4117647059,2.592941176470588,0.548235294117647,4.238235294117647,3.588235294117647,5905.882352941177,[18.01293069],0
16.784313725490197,1.9043137254901963,263529.4117647059,1.9505882352941177,0.9576470588235294,5.577176470588236,5.129411764705882,7776.470588235294,[97.39206889],0
12.156862745098039,1.127843137254902,362352.9411764706,2.715294117647059,0.7035294117647058,3.604,3.3411764705882354,8164.705882352941,[818.59716114],0
16.15686274509804,1.4125490196078432,88823.5294117647,2.455294117647059,0.6011764705882353,4.44964705882353,3.070588235294118,6611.764705882353,[90.31586794],0
10.666666666666668,2.275294117647059,344705.8823529412,2.2258823529411766,0.15294117647058825,1.7952549019607844,4.929411764705883,8411.764705882353,[360.75321553],0
10.196078431372548,1.8007843137254904,282941.1764705882,1.9811764705882353,0.21647058823529414,5.4362352941176475,3.011764705882353,9152.941176470587,[35782.50692777],0
14.03921568627451,0.8345098039215687,270588.23529411765,1.0329411764705883,0.5305882352941177,4.520117647058823,3.4941176470588236,1635.2941176470588,[83.85495108],0
15.529411764705882,1.4901960784313726,170000.0,2.501176470588235,0.6647058823529411,1.1610196078431372,4.6,1882.3529411764707,inf,0
21.254901960784313,2.0164705882352942,99411.76470588235,0.9717647058823529,0.8976470588235295,5.3422745098039215,3.1176470588235294,7811.764705882353,[12.11252228],0
18.352941176470587,1.4298039215686276,95882.35294117648,3.632941176470588,0.7564705882352941,1.3254509803921568,3.458823529411765,8058.823529411765,[29.5438698],0
6.117647058823529,1.3003921568627452,475294.1176470588,0.8494117647058823,0.31176470588235294,5.83556862745098,4.105882352941176,2517.6470588235297,[79.45375076],0
20.54901960784314,2.2321568627450983,171764.70588235295,2.6847058823529415,0.8235294117647058,4.778509803921568,4.588235294117647,3223.529411764706,[3.73333784],0
17.411764705882355,1.6886274509803922,413529.4117647059,0.8188235294117646,0.7317647058823529,4.261725490196079,4.376470588235295,6435.294117647059,[52.44406473],0
16.15686274509804,1.7749019607843137,367647.0588235294,3.847058823529412,0.8164705882352942,1.7247843137254903,5.152941176470588,6858.823529411765,[9.11380834],0
13.411764705882353,2.861960784313726,277647.0588235294,1.583529411764706,0.46705882352941175,3.3221176470588234,4.6,1494.1176470588234,[10.27843579],0
21.254901960784313,1.9905882352941178,477058.82352941175,3.036470588235294,0.1,2.8992941176470586,4.929411764705883,6717.64705882353,[155.85442901],0
10.352941176470587,2.7152941176470593,395882.35294117645,3.2505882352941176,0.8588235294117647,4.5670980392156855,5.952941176470588,4882.35294117647,[1.64538404],0
6.431372549019608,2.3443137254901965,447058.82352941175,3.235294117647059,0.31529411764705884,3.4395686274509805,4.635294117647058,6505.882352941177,[565.79551681],0
8.470588235294118,1.6886274509803922,99411.76470588235,1.9505882352941177,0.8447058823529412,2.2415686274509805,5.8,6152.941176470588,[6.03758878],0
8.07843137254902,1.507450980392157,457647.0588235294,2.4247058823529413,0.47058823529411764,2.6878823529411764,3.211764705882353,8376.470588235294,[427.1809793],0
21.098039215686274,1.0243137254901962,450588.23529411765,3.7094117647058824,0.12823529411764706,3.0167450980392156,3.7411764705882353,8094.117647058823,[1302.07347383],0
22.58823529411765,2.4564705882352946,369411.76470588235,3.8623529411764705,0.5588235294117647,3.5335294117647056,4.9411764705882355,10000.0,[20.19960138],0
11.137254901960784,2.603137254901961,491176.4705882353,1.568235294117647,0.1,5.671137254901961,3.8,6894.117647058823,[14897.66641661],0
10.117647058823529,2.4133333333333336,148823.5294117647,2.3635294117647057,0.9011764705882354,2.946274509803921,3.070588235294118,6541.176470588235,[3.81077506],0
18.666666666666664,1.3780392156862744,286470.5882352941,2.455294117647059,0.6047058823529412,4.355686274509804,3.847058823529412,6752.941176470588,[36.4846372],0
21.41176470588235,2.335686274509804,260000.0,0.5588235294117647,0.4141176470588236,1.9361960784313725,4.858823529411765,5517.64705882353,[16.72961994],0
17.647058823529413,2.836078431372549,286470.5882352941,3.847058823529412,0.2023529411764706,4.402666666666667,3.9411764705882355,8835.29411764706,[11.37651394],0
12.549019607843137,2.102745098039216,198235.29411764705,0.8494117647058823,0.7635294117647059,3.040235294117647,4.870588235294118,4988.235294117647,[27.04192871],0
17.647058823529413,2.6980392156862747,95882.35294117648,1.751764705882353,0.4105882352941177,5.694627450980392,3.4823529411764707,2023.5294117647059,[6.16821978],0
4.313725490196078,1.179607843137255,307647.0588235294,1.308235294117647,0.5905882352941176,4.238235294117647,4.635294117647058,10000.0,[277.97221537],0
13.411764705882353,2.2666666666666666,228235.29411764705,3.067058823529412,0.3011764705882353,4.684549019607843,3.1058823529411765,8764.70588235294,[68.58966862],0
22.431372549019606,2.3529411764705888,320000.0,2.4858823529411764,0.2835294117647059,4.214745098039216,3.6705882352941175,1211.764705882353,[5.65728683],0
12.470588235294118,1.7490196078431373,51764.705882352944,1.9811764705882353,0.9223529411764706,1.254980392156863,4.423529411764706,3682.3529411764707,inf,0
22.745098039215687,2.870588235294118,270588.23529411765,1.5376470588235294,0.5058823529411764,5.788588235294117,3.552941176470588,3611.764705882353,[5.41498764],0
8.941176470588236,1.9733333333333336,231764.70588235295,2.348235294117647,0.38588235294117645,5.036901960784314,3.3294117647058825,8623.529411764706,[1974.36867679],0
16.862745098039216,2.3960784313725494,332352.9411764706,1.3388235294117647,0.7741176470588236,3.0167450980392156,3.9529411764705884,5835.294117647059,[18.40630033],0
