capacity,fitness,generation
2764.7058823529414,3.516661849816907,10
2764.7058823529414,3.516661849816907,10
2764.7058823529414,3.516661849816907,10
2764.7058823529414,3.516661849816907,10
2764.7058823529414,3.516661849816907,10
2764.7058823529414,3.516661849816907,10
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,11
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,12
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,13
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,14
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,15
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,16
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
7600.0,5.94658446204833,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2800.0,3.5251492355439367,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,17
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
3894.1176470588234,3.7060568577972632,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,18
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
1635.2941176470588,3.700092924095032,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,19
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,20
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2200.0,3.5468570805402453,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
1635.2941176470588,3.700092924095032,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,21
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,22
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
2764.7058823529414,3.516661849816907,23
