hinge2joint,piston_area,accum_volume,accum_P0,fitness,generation
3.5258823529411765,0.5129411764705882,5.3422745098039215,4.364705882352942,2.3244796586839844,0
3.5258823529411765,0.39647058823529413,2.734862745098039,5.258823529411765,3.117211968930988,0
2.547058823529412,0.29058823529411765,4.895960784313726,3.447058823529412,3.857608830488537,0
1.6905882352941175,0.1423529411764706,4.332196078431372,3.9294117647058826,3.6617398049982737,0
1.2317647058823529,0.10352941176470588,5.8825490196078425,5.435294117647059,5.936155944356784,0
3.8011764705882354,0.11058823529411765,5.48321568627451,5.035294117647059,3.245283438584842,0
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,0
1.2929411764705883,0.5941176470588235,4.7550196078431375,4.8352941176470585,3.897588231912614,0
0.7576470588235293,0.8905882352941176,5.412745098039216,5.952941176470588,3.9884922475088715,0
0.40588235294117647,0.5164705882352941,2.429490196078431,5.6,3.832887907361829,0
3.4952941176470587,0.31176470588235294,3.2046666666666663,5.847058823529412,4.182371915332398,0
3.0823529411764707,0.1811764705882353,4.989921568627452,4.08235294117647,3.389513594490291,0
1.2470588235294118,0.9223529411764706,3.345607843137255,5.376470588235295,3.049344487875133,0
2.3329411764705883,0.5023529411764707,1.4429019607843137,4.211764705882353,inf,0
2.96,0.24823529411764708,5.553686274509804,3.835294117647059,3.7727129194670868,0
2.914117647058824,0.38235294117647056,5.48321568627451,3.5058823529411764,3.9907139952211406,0
0.7270588235294118,0.9011764705882354,5.741607843137254,4.658823529411765,3.691849646849433,0
1.6752941176470588,0.31176470588235294,4.778509803921568,3.8941176470588235,3.4430654362976214,0
2.516470588235294,0.22705882352941176,3.909372549019608,4.470588235294118,3.398816944596944,0
3.7094117647058824,0.22000000000000003,4.167764705882353,3.541176470588235,3.797081554558226,0
2.3635294117647057,0.5164705882352941,2.4059999999999997,5.91764705882353,3.49798919265968,0
0.32941176470588235,0.12470588235294118,4.919450980392157,5.576470588235294,216.8412798516736,0
0.9258823529411764,0.38588235294117645,4.520117647058823,5.847058823529412,3.2960955938342424,0
3.755294117647059,0.5623529411764706,3.6509803921568627,5.435294117647059,inf,0
3.8623529411764705,0.1811764705882353,4.989921568627452,5.858823529411765,3.565066593058101,0
3.4647058823529413,0.4,1.4663921568627452,4.882352941176471,3.395869088887963,0
2.96,0.9647058823529412,3.3925882352941175,4.635294117647058,inf,0
1.8435294117647059,0.9505882352941176,5.107372549019608,3.5176470588235293,2.346074669898202,0
3.5258823529411765,0.9505882352941176,5.107372549019608,3.5176470588235293,inf,0
1.8435294117647059,0.5129411764705882,5.3422745098039215,4.364705882352942,3.796865264541604,0
3.5258823529411765,0.10705882352941178,1.1140392156862746,4.235294117647059,inf,0
3.9541176470588235,0.31882352941176473,4.7550196078431375,4.5058823529411764,3.8895744408229715,0
1.4917647058823529,0.7211764705882353,5.177843137254902,5.035294117647059,3.454757803318304,0
0.8952941176470587,0.9400000000000001,2.6409019607843134,5.411764705882353,4.009386515553563,0
3.48,0.5905882352941176,5.577176470588236,4.552941176470588,inf,0
3.0823529411764707,0.31176470588235294,3.2046666666666663,4.08235294117647,3.8854766435860255,0
0.8647058823529411,0.20588235294117646,5.4362352941176475,3.6941176470588237,4.417928203275169,0
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,0
1.4152941176470588,0.8905882352941176,4.28521568627451,3.235294117647059,2.8720792583820134,0
2.011764705882353,0.9788235294117646,4.097294117647059,4.105882352941176,inf,0
1.583529411764706,0.6329411764705882,4.7550196078431375,3.3058823529411763,3.9875221385844464,0
2.96,0.38941176470588235,1.654313725490196,5.011764705882353,inf,0
2.6694117647058824,0.25529411764705884,1.6308235294117648,4.741176470588235,inf,0
0.5741176470588235,0.8270588235294117,3.2516470588235293,4.764705882352941,3.3699380110254062,0
2.4705882352941178,0.7705882352941176,5.600666666666667,5.023529411764706,inf,0
2.2258823529411766,0.5800000000000001,3.345607843137255,4.094117647058823,2.9323232099083056,0
2.547058823529412,0.29058823529411765,4.520117647058823,4.2,3.741141766339766,0
0.6505882352941177,0.5552941176470588,3.486549019607843,5.905882352941177,3.338371074150113,0
3.1741176470588237,0.47411764705882353,1.3489411764705883,4.152941176470588,inf,0
3.3423529411764705,0.4952941176470588,5.31878431372549,4.152941176470588,2.3767020320237733,0
0.8035294117647059,0.22000000000000003,4.167764705882353,5.6,4.255973285690739,0
3.6941176470588237,0.8905882352941176,5.4362352941176475,3.541176470588235,inf,0
2.3329411764705883,0.6329411764705882,5.741607843137254,5.411764705882353,2.307240840606987,0
1.6752941176470588,0.3223529411764706,4.0268235294117645,5.423529411764706,3.4399696365021124,0
3.0058823529411764,0.5976470588235294,3.6979607843137257,4.482352941176471,2.2554524633551494,0
2.3329411764705883,0.5235294117647059,4.825490196078431,4.964705882352941,3.2542224787125806,0
3.4341176470588235,0.6435294117647058,1.3254509803921568,4.576470588235294,inf,0
1.6905882352941175,0.1423529411764706,4.28521568627451,3.176470588235294,3.828719322757189,0
1.7058823529411766,0.5941176470588235,0.6677254901960784,3.788235294117647,inf,0
0.14588235294117646,0.7070588235294117,3.9328627450980393,4.0588235294117645,8.248412194648441,0
2.96,0.1811764705882353,4.989921568627452,5.858823529411765,3.404361584918341,0
3.4952941176470587,0.1811764705882353,4.7550196078431375,3.4941176470588236,3.529038988321112,0
2.9294117647058826,0.38235294117647056,5.31878431372549,4.152941176470588,3.8401412966023094,0
1.2164705882352942,0.5023529411764707,4.63756862745098,3.9294117647058826,3.6505092477622982,0
1.8435294117647059,0.6117647058823529,5.107372549019608,3.5176470588235293,3.6773551524930754,0
2.3329411764705883,0.971764705882353,4.0268235294117645,5.435294117647059,inf,0
0.20705882352941177,0.17764705882352944,2.5704313725490193,5.729411764705882,238.50674751397057,0
0.20705882352941177,0.16705882352941176,0.2683921568627451,3.376470588235294,11329.540396583054,0
1.4764705882352942,0.20941176470588235,5.2483137254901955,4.7176470588235295,3.3333358897840517,0
1.0023529411764707,0.6011764705882353,4.684549019607843,5.3882352941176475,3.633379341172004,0
0.5741176470588235,0.8270588235294117,3.1341960784313727,4.764705882352941,3.370217076641595,0
1.8435294117647059,0.9505882352941176,5.107372549019608,3.5176470588235293,2.346074669898202,0
1.6905882352941175,0.1423529411764706,4.402666666666667,4.870588235294118,3.5961497605139603,0
1.4764705882352942,0.20941176470588235,5.177843137254902,3.023529411764706,3.556582181959918,0
2.2258823529411766,0.7,5.553686274509804,3.8117647058823527,2.4537616395096604,0
2.96,0.12823529411764706,3.345607843137255,4.117647058823529,3.314482216711203,0
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,0
2.2258823529411766,0.5800000000000001,3.345607843137255,4.094117647058823,2.9323232099083056,0
3.5258823529411765,0.39647058823529413,2.734862745098039,5.258823529411765,3.117211968930988,0
2.531764705882353,0.4,4.191254901960784,4.223529411764706,3.8809056727544946,0
2.103529411764706,0.31176470588235294,3.2046666666666663,4.776470588235294,3.6664542091657077,0
3.0823529411764707,0.23058823529411768,4.238235294117647,4.08235294117647,3.6748300699313887,0
1.4458823529411766,0.1211764705882353,2.92278431372549,5.035294117647059,4.331713732748478,0
3.5870588235294116,0.9258823529411764,0.24490196078431375,4.5058823529411764,inf,0
2.3329411764705883,0.9505882352941176,4.0268235294117645,5.435294117647059,inf,0
1.8435294117647059,0.6329411764705882,5.107372549019608,3.5176470588235293,3.53676654209574,0
2.9294117647058826,0.4952941176470588,5.31878431372549,4.152941176470588,2.7820601414616415,0
3.2505882352941176,0.5941176470588235,4.825490196078431,5.235294117647059,2.2530239345456176,0
0.20705882352941177,0.17764705882352944,2.1945882352941175,4.176470588235294,887.4485641304808,0
2.3329411764705883,0.5270588235294118,4.0738039215686275,5.764705882352941,3.3302756477245676,0
2.531764705882353,0.38588235294117645,4.5670980392156855,4.223529411764706,3.9407425731849717,0
0.9258823529411764,0.4,4.144274509803921,5.435294117647059,3.2457769188813965,0
3.2658823529411762,0.5623529411764706,3.6509803921568627,4.152941176470588,2.265500780411605,0
3.663529411764706,0.4952941176470588,5.31878431372549,5.847058823529412,2.2513498278069446,0
0.8035294117647059,0.39294117647058824,5.365764705882353,3.458823529411765,3.440326070226716,0
0.7270588235294118,0.8905882352941176,4.778509803921568,3.152941176470588,3.8233978330130878,0
2.302352941176471,0.6611764705882353,4.0268235294117645,5.435294117647059,2.2515896419193187,0
3.4341176470588235,0.6188235294117648,1.3254509803921568,3.235294117647059,inf,0
1.1094117647058823,0.491764705882353,4.28521568627451,3.235294117647059,3.584402251899468,0
0.9411764705882353,0.9752941176470589,5.459725490196078,3.9647058823529413,3.946830202700498,0
1.0023529411764707,0.7211764705882353,4.684549019607843,4.635294117647058,3.777078980257981,0
3.3423529411764705,0.14941176470588236,5.365764705882353,4.729411764705882,3.2533519658222483,0
2.195294117647059,0.4952941176470588,5.31878431372549,4.741176470588235,3.7409063648753245,0
3.648235294117647,0.25529411764705884,1.7482745098039216,4.152941176470588,inf,0
1.1247058823529412,0.23058823529411768,4.238235294117647,4.764705882352941,3.4563290192699117,0
2.195294117647059,0.9682352941176471,3.8389019607843133,5.882352941176471,inf,0
2.9294117647058826,0.4988235294117648,3.8154117647058823,4.152941176470588,2.652851297888505,1
2.531764705882353,0.39647058823529413,5.694627450980392,4.223529411764706,3.9279813267641597,1
1.2470588235294118,0.908235294117647,3.345607843137255,5.376470588235295,3.4344154919122656,1
2.516470588235294,0.2411764705882353,3.909372549019608,4.470588235294118,3.460741892305024,1
2.914117647058824,0.9400000000000001,2.476470588235294,3.5058823529411764,inf,1
1.507058823529412,0.38235294117647056,5.9295294117647055,5.035294117647059,3.4205141109540755,1
1.2470588235294118,0.5800000000000001,3.345607843137255,3.9294117647058826,3.8827327945756447,1
2.195294117647059,0.5023529411764707,4.63756862745098,4.094117647058823,3.840992368254267,1
2.302352941176471,0.6611764705882353,4.402666666666667,5.435294117647059,2.258814298496217,1
0.6505882352941177,0.5552941176470588,3.110705882352941,5.905882352941177,3.357222347723771,1
3.8011764705882354,0.1423529411764706,4.402666666666667,4.870588235294118,3.278163526663572,1
1.6905882352941175,0.11058823529411765,5.48321568627451,5.035294117647059,4.133438658433247,1
1.4917647058823529,0.7211764705882353,4.989921568627452,5.035294117647059,3.572564594058092,1
3.0823529411764707,0.1811764705882353,5.177843137254902,4.08235294117647,3.3949147859361295,1
0.5741176470588235,0.8270588235294117,3.1341960784313727,4.764705882352941,3.370217076641595,1
3.2658823529411762,0.5623529411764706,3.6509803921568627,4.152941176470588,2.265500780411605,1
1.5529411764705883,0.8270588235294117,5.506705882352941,5.035294117647059,2.699623980121494,1
0.528235294117647,0.9400000000000001,0.12745098039215688,4.764705882352941,inf,1
3.5258823529411765,0.39647058823529413,1.7012941176470588,5.258823529411765,inf,1
0.7270588235294118,0.8905882352941176,5.812078431372549,3.152941176470588,3.8836974607949646,1
3.4647058823529413,0.5129411764705882,5.412745098039216,4.882352941176471,2.2958181249051615,1
3.5258823529411765,0.4,1.395921568627451,4.364705882352942,3.3501191101675705,1
3.0823529411764707,0.29058823529411765,3.2046666666666663,4.08235294117647,3.9223508521445436,1
1.8435294117647059,0.6541176470588236,5.107372549019608,3.5176470588235293,3.481662833066764,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,1
2.6541176470588232,0.31176470588235294,4.825490196078431,4.482352941176471,3.7624256761429167,1
2.0270588235294116,0.5976470588235294,3.6509803921568627,3.8941176470588235,3.271187614760067,1
1.583529411764706,0.6329411764705882,4.7550196078431375,3.3058823529411763,3.9875221385844464,1
1.507058823529412,0.9400000000000001,2.92278431372549,5.035294117647059,2.24335274860142,1
1.6141176470588234,0.23058823529411768,4.238235294117647,4.764705882352941,3.2513132661294426,1
3.3729411764705883,0.1811764705882353,4.989921568627452,5.858823529411765,3.4578766612613556,1
3.5105882352941173,0.42470588235294116,4.050313725490196,3.5058823529411764,2.9536295823453194,1
3.755294117647059,0.5623529411764706,3.6509803921568627,5.847058823529412,2.218613927575335,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,1
2.302352941176471,0.6611764705882353,4.0268235294117645,5.435294117647059,2.2515896419193187,1
1.507058823529412,0.9400000000000001,2.734862745098039,5.788235294117647,2.2202505096074945,1
3.5258823529411765,0.39647058823529413,2.92278431372549,4.5058823529411764,3.2185246869664588,1
3.2658823529411762,0.5623529411764706,3.6509803921568627,4.152941176470588,2.265500780411605,1
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,1
1.4305882352941177,0.9752941176470589,3.627490196078431,3.235294117647059,2.3945207579058505,1
1.9658823529411766,0.9505882352941176,5.765098039215686,4.270588235294118,2.3038017153242496,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,1
1.6752941176470588,0.3223529411764706,4.0268235294117645,5.423529411764706,3.4399696365021124,1
0.23764705882352943,0.9470588235294117,5.3422745098039215,5.870588235294118,3.727280733928482,1
1.7823529411764707,0.39294117647058824,5.365764705882353,3.458823529411765,3.8632772317487336,1
2.531764705882353,0.3788235294117648,4.28521568627451,3.0941176470588236,4.007540485572684,1
1.1094117647058823,0.4988235294117648,4.5670980392156855,4.364705882352942,3.4616429474543784,1
2.547058823529412,0.4952941176470588,5.31878431372549,4.152941176470588,3.362443506631793,1
2.9294117647058826,0.26941176470588235,4.895960784313726,4.2,3.8103315142735075,1
0.3752941176470589,0.6329411764705882,5.741607843137254,5.411764705882353,3.5365990746866203,1
3.418823529411765,0.9682352941176471,5.177843137254902,5.0588235294117645,inf,1
1.507058823529412,0.9400000000000001,4.684549019607843,5.3882352941176475,2.2753188725852724,1
1.0023529411764707,0.6011764705882353,2.92278431372549,5.035294117647059,3.6401221839219744,1
1.308235294117647,0.5623529411764706,3.6509803921568627,4.152941176470588,3.8756459782337966,1
3.8011764705882354,0.9505882352941176,5.107372549019608,3.5176470588235293,inf,1
3.8623529411764705,0.33647058823529413,5.48321568627451,5.035294117647059,3.581104944462115,1
0.7423529411764705,0.16705882352941176,5.365764705882353,3.458823529411765,6.547006619819169,1
1.5529411764705883,0.42470588235294116,2.92278431372549,5.035294117647059,3.7404480119802823,1
3.4647058823529413,0.9400000000000001,4.050313725490196,3.5058823529411764,inf,1
3.5258823529411765,0.16,5.741607843137254,5.258823529411765,3.3270508191636856,1
1.8435294117647059,0.8482352941176471,2.100627450980392,3.5176470588235293,inf,1
1.7976470588235294,0.3223529411764706,4.0268235294117645,5.423529411764706,3.499954790246813,1
3.632941176470588,0.5623529411764706,3.6509803921568627,5.847058823529412,2.218199267355958,1
2.3329411764705883,0.6329411764705882,2.734862745098039,5.411764705882353,2.255267465608846,1
3.5258823529411765,0.39647058823529413,5.741607843137254,5.258823529411765,3.1300063543071004,1
3.663529411764706,0.4952941176470588,5.3422745098039215,5.847058823529412,2.2517229588107703,1
1.2164705882352942,0.9470588235294117,5.31878431372549,5.870588235294118,3.298621618665765,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.411764705882353,2.2716544383039783,1
2.3329411764705883,0.6329411764705882,5.741607843137254,5.435294117647059,2.3067133320945974,1
3.311764705882353,0.491764705882353,4.28521568627451,3.317647058823529,2.470541671015447,1
1.308235294117647,0.42470588235294116,4.050313725490196,3.4235294117647057,3.579174215830761,1
3.8011764705882354,0.11058823529411765,5.48321568627451,5.035294117647059,3.245283438584842,1
3.3423529411764705,0.4952941176470588,5.31878431372549,4.152941176470588,2.3767020320237733,1
1.507058823529412,0.9647058823529412,5.3422745098039215,4.2823529411764705,2.3988249338313596,1
3.5258823529411765,0.4882352941176471,2.4999607843137257,5.117647058823529,2.2596698696276603,1
3.1741176470588237,0.5023529411764707,4.989921568627452,4.08235294117647,2.45570346242261,1
1.1247058823529412,0.1811764705882353,4.63756862745098,3.9294117647058826,3.9292912541910714,1
0.48235294117647054,0.6294117647058823,3.2516470588235293,4.764705882352941,3.3334952803050455,1
1.6752941176470588,0.8305882352941176,4.7550196078431375,3.3058823529411763,2.4552343017705027,1
1.6905882352941175,0.1423529411764706,4.332196078431372,3.9294117647058826,3.6617398049982737,1
3.663529411764706,0.4952941176470588,5.31878431372549,5.847058823529412,2.2513498278069446,1
2.2258823529411766,0.5800000000000001,3.345607843137255,5.270588235294118,2.825280041426973,1
3.5258823529411765,0.39647058823529413,2.734862745098039,4.08235294117647,3.396664034049219,1
3.5258823529411765,0.5129411764705882,5.3422745098039215,4.129411764705882,2.3636907976440154,1
3.5258823529411765,0.39647058823529413,2.734862745098039,5.4941176470588236,3.138257114286564,1
3.0058823529411764,0.5623529411764706,5.741607843137254,4.670588235294118,2.332176507570991,1
0.7270588235294118,0.9011764705882354,5.201333333333333,5.223529411764706,3.813415682920361,1
1.4611764705882353,0.24823529411764708,5.177843137254902,5.0588235294117645,3.229933474090148,1
2.96,0.9682352941176471,5.553686274509804,3.835294117647059,inf,1
3.2658823529411762,0.5623529411764706,5.741607843137254,5.2823529411764705,2.2756758549807397,1
3.5258823529411765,0.39647058823529413,0.6442352941176471,4.129411764705882,inf,1
2.2258823529411766,0.5800000000000001,3.345607843137255,4.094117647058823,2.9323232099083056,1
0.5741176470588235,0.8270588235294117,3.2516470588235293,4.764705882352941,3.3699380110254062,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,1
2.96,0.12823529411764706,3.345607843137255,4.117647058823529,3.314482216711203,1
2.2258823529411766,0.5800000000000001,3.345607843137255,4.094117647058823,2.9323232099083056,1
3.4952941176470587,0.1811764705882353,4.7550196078431375,3.4941176470588236,3.529038988321112,1
1.6752941176470588,0.31176470588235294,5.107372549019608,3.5176470588235293,3.49226879753682,1
1.8435294117647059,0.9505882352941176,4.778509803921568,3.8941176470588235,inf,1
1.5529411764705883,0.4035294117647059,5.177843137254902,5.0588235294117645,3.5776925604291328,1
2.44,0.9505882352941176,4.5670980392156855,4.223529411764706,inf,1
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,1
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,1
1.2011764705882355,0.5164705882352941,2.4059999999999997,5.964705882352941,3.8406189059207776,1
2.378823529411765,0.9470588235294117,5.3422745098039215,5.8235294117647065,inf,1
3.5258823529411765,0.31176470588235294,2.734862745098039,5.258823529411765,4.039766685015648,1
3.0823529411764707,0.39647058823529413,3.2046666666666663,4.08235294117647,3.7086734306629263,1
2.2258823529411766,0.5941176470588235,4.050313725490196,4.094117647058823,2.871056789156215,1
3.5105882352941173,0.4105882352941177,3.345607843137255,3.5058823529411764,3.1614618418134675,1
3.3423529411764705,0.14588235294117646,4.144274509803921,4.729411764705882,3.2703778855425094,1
0.9258823529411764,0.4035294117647059,5.365764705882353,5.435294117647059,3.266477490994976,1
1.507058823529412,0.9400000000000001,2.946274509803921,5.788235294117647,2.230511814605323,1
1.2164705882352942,0.9470588235294117,5.31878431372549,5.117647058823529,3.131766971047034,1
3.831764705882353,0.4952941176470588,5.31878431372549,4.152941176470588,2.3323169686457352,1
3.2658823529411762,0.5623529411764706,3.6509803921568627,5.847058823529412,2.2208247664695033,1
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,1
2.531764705882353,0.38588235294117645,4.5670980392156855,4.223529411764706,3.9407425731849717,1
2.302352941176471,0.6611764705882353,4.0268235294117645,5.435294117647059,2.2515896419193187,1
2.2258823529411766,0.5800000000000001,3.345607843137255,4.094117647058823,2.9323232099083056,1
0.20705882352941177,0.17058823529411765,2.734862745098039,5.729411764705882,237.21117865013727,1
3.5258823529411765,0.4035294117647059,2.5704313725490193,5.258823529411765,2.9216320444272803,1
0.32941176470588235,0.6611764705882353,4.0268235294117645,5.3882352941176475,3.7181677972012768,1
2.302352941176471,0.12470588235294118,4.919450980392157,5.623529411764705,3.4761943930967423,1
1.6752941176470588,0.31176470588235294,4.778509803921568,3.8941176470588235,3.4430654362976214,1
2.547058823529412,0.29058823529411765,4.520117647058823,4.2,3.741141766339766,1
1.0023529411764707,0.608235294117647,4.684549019607843,4.635294117647058,3.620175105271902,1
2.547058823529412,0.26941176470588235,4.895960784313726,4.2,3.6784529142989126,1
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,2
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.411764705882353,2.2716544383039783,2
3.0058823529411764,0.5623529411764706,5.741607843137254,4.670588235294118,2.332176507570991,2
1.5529411764705883,0.8270588235294117,5.506705882352941,5.035294117647059,2.699623980121494,2
1.8435294117647059,0.15294117647058825,4.7550196078431375,3.3058823529411763,3.611028286938876,2
3.632941176470588,0.82,4.402666666666667,4.870588235294118,inf,2
0.32941176470588235,0.6611764705882353,4.003333333333334,5.152941176470588,3.695801292647223,2
3.5258823529411765,0.4882352941176471,2.5234509803921568,5.352941176470589,2.2086350506546895,2
3.2658823529411762,0.5623529411764706,3.627490196078431,3.317647058823529,2.3261989477601017,2
3.311764705882353,0.491764705882353,4.308705882352942,5.847058823529412,2.2547617056510108,2
1.507058823529412,0.9400000000000001,4.684549019607843,5.3882352941176475,2.2753188725852724,2
1.507058823529412,0.9400000000000001,4.684549019607843,5.3882352941176475,2.2753188725852724,2
1.507058823529412,0.9647058823529412,4.684549019607843,5.788235294117647,2.249039926448842,2
1.507058823529412,0.9400000000000001,5.3422745098039215,3.8823529411764706,2.471130194798504,2
2.3329411764705883,0.6329411764705882,2.734862745098039,5.411764705882353,2.255267465608846,2
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,2
3.2658823529411762,0.5623529411764706,3.6509803921568627,5.847058823529412,2.2208247664695033,2
3.5258823529411765,0.5129411764705882,5.3422745098039215,4.129411764705882,2.3636907976440154,2
0.7270588235294118,0.8905882352941176,5.812078431372549,3.152941176470588,3.8836974607949646,2
1.6141176470588234,0.23058823529411768,4.238235294117647,4.764705882352941,3.2513132661294426,2
3.4647058823529413,0.9400000000000001,3.8154117647058823,4.1647058823529415,inf,2
3.831764705882353,0.4952941176470588,5.553686274509804,3.4941176470588236,2.4354039117610955,2
3.2658823529411762,0.5623529411764706,3.6509803921568627,5.847058823529412,2.2208247664695033,2
3.663529411764706,0.4952941176470588,5.3422745098039215,5.847058823529412,2.2517229588107703,2
3.281176470588235,0.6541176470588236,4.144274509803921,4.729411764705882,inf,2
2.3635294117647057,0.15294117647058825,4.0268235294117645,5.435294117647059,3.301990850585328,2
2.96,0.5800000000000001,3.345607843137255,4.117647058823529,2.2706442642335043,2
1.2470588235294118,0.4564705882352942,3.345607843137255,5.376470588235295,3.5721379881382638,2
3.5105882352941173,0.4105882352941177,3.345607843137255,4.258823529411765,3.0359514071739055,2
3.2658823529411762,0.5623529411764706,3.6509803921568627,3.4,2.3546732471601537,2
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,2
1.507058823529412,0.9400000000000001,2.92278431372549,5.788235294117647,2.229910567144903,2
3.0058823529411764,0.5623529411764706,5.765098039215686,4.482352941176471,2.34985257034317,2
1.9658823529411766,0.9505882352941176,5.201333333333333,5.023529411764706,inf,2
3.5258823529411765,0.15647058823529414,5.31878431372549,5.8235294117647065,3.370009337620365,2
3.663529411764706,0.4988235294117648,5.741607843137254,5.2823529411764705,2.2768665173080334,2
1.6141176470588234,0.23058823529411768,4.238235294117647,4.764705882352941,3.2513132661294426,2
3.5258823529411765,0.4035294117647059,2.5704313725490193,5.258823529411765,2.9216320444272803,2
2.531764705882353,0.5623529411764706,4.402666666666667,5.435294117647059,2.4699244236434623,2
3.036470588235294,0.6611764705882353,3.6509803921568627,5.847058823529412,inf,2
3.755294117647059,0.5623529411764706,3.6509803921568627,5.376470588235295,inf,2
1.507058823529412,0.9400000000000001,4.684549019607843,5.858823529411765,2.253612400417671,2
1.507058823529412,0.38235294117647056,5.9295294117647055,5.035294117647059,3.4205141109540755,2
2.302352941176471,0.6611764705882353,4.0268235294117645,5.435294117647059,2.2515896419193187,2
0.26823529411764707,0.5941176470588235,4.050313725490196,3.235294117647059,4.936709140361246,2
3.388235294117647,0.9752941176470589,3.627490196078431,4.094117647058823,inf,2
2.547058823529412,0.29058823529411765,2.2650588235294116,4.2,inf,2
3.5258823529411765,0.4035294117647059,4.825490196078431,5.258823529411765,2.9603180915114393,2
3.8011764705882354,0.1423529411764706,5.741607843137254,5.623529411764705,3.3220471329832417,2
3.5258823529411765,0.39647058823529413,4.402666666666667,4.5058823529411764,3.2349606154296096,2
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,2
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.435294117647059,2.283266234339101,2
2.96,0.12823529411764706,4.848980392156863,4.117647058823529,3.312990548354489,2
1.507058823529412,0.9400000000000001,3.181176470588235,5.3882352941176475,2.2420461973363826,2
3.1741176470588237,0.5023529411764707,4.989921568627452,4.094117647058823,2.4408219416954027,2
2.3329411764705883,0.6329411764705882,4.0268235294117645,5.4,2.269422042627166,2
3.831764705882353,0.4952941176470588,5.31878431372549,5.2823529411764705,2.2673763179043402,2
3.2658823529411762,0.5623529411764706,5.741607843137254,4.152941176470588,2.3272155278498126,2
3.831764705882353,0.4952941176470588,5.31878431372549,4.152941176470588,2.3323169686457352,2
3.0058823529411764,0.5623529411764706,5.201333333333333,5.235294117647059,2.273501544712877,2
2.302352941176471,0.6611764705882353,4.0268235294117645,5.435294117647059,2.2515896419193187,2
2.3329411764705883,0.6329411764705882,4.402666666666667,5.435294117647059,2.2870915342966036,2
3.311764705882353,0.6329411764705882,4.0268235294117645,5.435294117647059,inf,2
