width,thickness,wec_mass,fitness,generation
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],53
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,233529.41176470587,[[0.01553938]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.796078431372549,120588.23529411765,[[0.01821741]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.156862745098039,4.35686274509804,374705.8823529412,[[0.04967576]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],54
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.372549019607844,120588.23529411765,[[0.006406]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,233529.41176470587,[[0.01553938]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,233529.41176470587,[[0.01553938]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],55
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,2.3490196078431373,124117.64705882352,[[0.31653585]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,124117.64705882352,[[0.00641743]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
25.058823529411764,4.35686274509804,120588.23529411765,[[0.16112007]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.372549019607844,122352.94117647059,[[0.00640176]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],56
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.372549019607844,120588.23529411765,[[0.006406]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
10.0,4.35686274509804,120588.23529411765,[[0.00639716]],57
