hinge2joint,piston_area,accum_volume,accum_P0,capacity,fitness,generation
1.6905882352941175,0.7988235294117647,3.5335294117647056,3.1058823529411765,3435.294117647059,3.350532762043157,0
2.6541176470588232,0.7070588235294117,3.040235294117647,5.705882352941177,8129.411764705882,10.51703101979236,0
3.4952941176470587,0.1811764705882353,3.979843137254902,3.1882352941176473,1882.3529411764707,3.6467236931861846,0
0.3447058823529412,0.9576470588235294,4.895960784313726,5.8,4000.0,3.6599634083199817,0
0.2223529411764706,0.5376470588235295,0.832156862745098,3.552941176470588,1141.1764705882354,inf,0
2.501176470588235,0.608235294117647,3.557019607843137,3.388235294117647,1247.0588235294117,3.5929728889050385,0
0.7729411764705882,0.9505882352941176,3.0167450980392156,4.6117647058823525,4388.235294117647,4.550942639937155,0
1.4000000000000001,0.7988235294117647,1.3489411764705883,5.576470588235294,7917.64705882353,9.499782931706669,0
0.48235294117647054,0.20588235294117646,4.63756862745098,3.176470588235294,3752.9411764705883,21.990958496661552,0
1.6141176470588234,0.30823529411764705,4.261725490196079,5.929411764705883,6505.882352941177,4.560175110986985,0
1.568235294117647,0.7635294117647059,5.600666666666667,5.258823529411765,8729.411764705881,10.780516867525527,0
0.46705882352941175,0.9505882352941176,3.557019607843137,3.388235294117647,3117.6470588235293,3.4736548833068195,0
0.7729411764705882,0.6011764705882353,4.848980392156863,4.6,1000.0,4.2735489051017845,0
0.3752941176470589,0.5235294117647059,5.718117647058824,5.117647058823529,3894.1176470588234,5.1769378778333675,0
1.6600000000000001,0.7282352941176471,1.2314901960784315,3.9529411764705884,3505.8823529411766,4.087289110793338,0
1.6600000000000001,0.7282352941176471,1.3019607843137255,5.117647058823529,3505.8823529411766,4.260404594912315,0
1.5223529411764707,0.7176470588235294,2.4529803921568627,3.011764705882353,3823.529411764706,4.849198893800233,0
2.4247058823529413,0.8164705882352942,4.214745098039216,4.964705882352941,8976.470588235294,9.178701058665473,0
0.42117647058823526,0.4529411764705883,4.872470588235294,3.152941176470588,2552.9411764705883,4.207954138513033,0
0.6505882352941177,0.6011764705882353,4.5670980392156855,4.376470588235295,6082.35294117647,4.333906361866621,0
0.46705882352941175,0.4776470588235294,1.8422352941176472,4.6,3117.6470588235293,inf,0
3.923529411764706,0.11058823529411765,4.848980392156863,4.847058823529412,7423.529411764706,5.481172477801848,0
0.5741176470588235,0.5976470588235294,1.137529411764706,3.835294117647059,2588.235294117647,inf,0
0.9870588235294117,0.45999999999999996,5.624156862745099,5.952941176470588,6858.823529411765,4.669540320261555,0
1.4764705882352942,0.7388235294117647,4.0268235294117645,5.776470588235294,6611.764705882353,7.925656614112175,0
2.2105882352941175,0.8058823529411765,2.8053333333333335,3.3294117647058825,5870.588235294118,4.088529022554919,0
2.5776470588235294,0.26235294117647057,5.224823529411764,5.011764705882353,2870.5882352941176,3.6001229547961047,0
3.4952941176470587,0.42470588235294116,3.979843137254902,3.1882352941176473,1882.3529411764707,2.886136320520142,0
3.0058823529411764,0.23764705882352943,4.191254901960784,3.4,2094.1176470588234,3.7197499539294627,0
3.4494117647058826,0.14588235294117646,5.4362352941176475,4.270588235294118,7317.64705882353,4.905801816866434,0
0.7729411764705882,0.9505882352941176,3.6509803921568627,4.894117647058824,1000.0,4.121540113752464,0
0.7423529411764705,0.5835294117647059,2.006666666666667,3.7411764705882353,8835.29411764706,5.831692411754123,0
1.0176470588235293,0.4564705882352942,3.8858823529411763,4.0,8517.64705882353,5.5149946870618125,0
2.516470588235294,0.41764705882352937,1.6308235294117648,4.552941176470588,7247.058823529412,7.510631071686196,0
2.5623529411764707,0.7211764705882353,4.942941176470589,4.870588235294118,1423.5294117647059,3.2634733790755086,0
1.048235294117647,0.5588235294117647,3.909372549019608,3.1294117647058823,3929.4117647058824,3.9344710168973114,0
2.256470588235294,0.7176470588235294,5.765098039215686,5.023529411764706,4635.2941176470595,2.971548942003424,0
2.3176470588235296,0.22705882352941176,2.5234509803921568,3.388235294117647,3788.235294117647,3.925303765260915,0
0.1,0.9470588235294117,4.520117647058823,5.364705882352942,2411.764705882353,7.608040439710434,0
0.1611764705882353,0.4141176470588236,4.144274509803921,4.435294117647059,1035.2941176470588,5.9228045721403335,0
1.6600000000000001,0.5305882352941177,3.275137254901961,4.729411764705882,8623.529411764706,inf,0
2.3329411764705883,0.3682352941176471,3.8858823529411763,4.764705882352941,2235.2941176470586,3.696528437906032,0
0.8035294117647059,0.5588235294117647,3.909372549019608,3.1294117647058823,3929.4117647058824,3.6546308205656954,0
0.9411764705882353,0.5905882352941176,3.3221176470588234,5.670588235294117,4705.882352941177,4.075216146059815,0
3.418823529411765,0.5658823529411765,5.224823529411764,5.7176470588235295,5058.823529411765,2.61916052233217,0
1.6905882352941175,0.7917647058823529,3.8858823529411763,4.764705882352941,2235.2941176470586,2.53167555705674,0
2.3329411764705883,0.3752941176470589,3.5335294117647056,3.1058823529411765,3435.294117647059,inf,0
3.6176470588235294,0.5517647058823529,2.359019607843137,3.2823529411764705,3611.764705882353,inf,0
2.5776470588235294,0.4211764705882354,4.63756862745098,4.552941176470588,7352.941176470588,7.2672611995799885,0
2.088235294117647,1.0,5.224823529411764,5.7176470588235295,7882.35294117647,inf,0
0.8494117647058823,0.5658823529411765,4.7550196078431375,3.835294117647059,5058.823529411765,3.881763486217781,0
3.0058823529411764,0.4070588235294118,4.191254901960784,3.4,2094.1176470588234,3.122893907677457,0
3.5105882352941173,0.5905882352941176,3.3221176470588234,5.670588235294117,4705.882352941177,1.930673453753018,0
3.4494117647058826,0.14588235294117646,5.530196078431373,5.776470588235294,7317.64705882353,5.016322803672539,0
3.678823529411765,0.6858823529411765,4.0268235294117645,5.305882352941176,4917.64705882353,inf,0
2.1494117647058824,0.9258823529411764,4.7080392156862745,4.435294117647059,7917.64705882353,3.4478288780618063,0
1.6600000000000001,0.5270588235294118,4.191254901960784,3.1294117647058823,1847.0588235294117,3.6650728566867494,0
3.4952941176470587,0.25529411764705884,5.3422745098039215,5.4,3223.529411764706,4.124538384033839,0
2.4858823529411764,0.31176470588235294,3.979843137254902,3.1882352941176473,1847.0588235294117,3.7933849955034287,0
1.6905882352941175,0.8023529411764705,3.040235294117647,5.705882352941177,7952.941176470588,11.762886619758222,0
2.6541176470588232,0.6294117647058823,3.5335294117647056,3.1058823529411765,3611.764705882353,2.3685522036187097,0
2.4705882352941178,0.1211764705882353,0.8086666666666666,5.141176470588235,3470.5882352941176,inf,0
3.938823529411765,0.16,3.744941176470588,5.811764705882353,2658.823529411765,3.4452214841734,0
2.3329411764705883,0.3752941176470589,5.201333333333333,3.564705882352941,2235.2941176470586,3.831049695322054,0
2.8223529411764705,0.22705882352941176,3.8858823529411763,4.776470588235294,1882.3529411764707,3.54890068701678,0
0.7270588235294118,0.7705882352941176,2.875803921568627,5.188235294117647,2976.470588235294,3.59152829936751,0
0.9564705882352941,0.17411764705882354,3.8389019607843133,3.564705882352941,6717.64705882353,16.82978111736656,0
1.2929411764705883,0.7070588235294117,5.31878431372549,4.470588235294118,5623.529411764706,5.632039056734247,0
0.48235294117647054,0.9894117647058823,4.144274509803921,5.258823529411765,1458.8235294117646,3.6029325021881498,0
0.8035294117647059,0.5588235294117647,3.909372549019608,3.1294117647058823,3929.4117647058824,3.6546308205656954,0
2.1494117647058824,0.9258823529411764,4.7550196078431375,3.1294117647058823,7917.64705882353,4.767653654396254,0
3.5105882352941173,0.5905882352941176,3.3221176470588234,5.670588235294117,4705.882352941177,1.930673453753018,0
0.62,0.8482352941176471,5.365764705882353,4.682352941176471,4035.294117647059,3.645769434123523,0
2.501176470588235,0.608235294117647,3.0167450980392156,4.6117647058823525,4635.2941176470595,3.9678704214174783,0
3.22,0.1423529411764706,4.872470588235294,4.105882352941176,3364.705882352941,3.3710109563505624,0
1.6141176470588234,0.31176470588235294,5.600666666666667,5.258823529411765,8764.70588235294,5.609738943620565,0
3.4952941176470587,0.25529411764705884,3.979843137254902,3.1882352941176473,1882.3529411764707,3.7477511395689973,0
1.7823529411764707,0.11058823529411765,4.520117647058823,6.0,6647.058823529412,11.79681249342109,0
3.923529411764706,0.9964705882352941,0.22141176470588236,3.835294117647059,2623.529411764706,inf,0
2.4858823529411764,0.31176470588235294,5.671137254901961,5.4,3188.235294117647,3.9919895237291243,0
0.3752941176470589,0.5235294117647059,5.31878431372549,3.9529411764705884,3894.1176470588234,5.333432111954094,0
2.531764705882353,0.5905882352941176,3.3221176470588234,4.635294117647058,7917.64705882353,11.433710303566516,0
3.128235294117647,0.9258823529411764,4.7550196078431375,4.1647058823529415,4705.882352941177,inf,0
2.501176470588235,0.7211764705882353,4.942941176470589,4.870588235294118,1317.6470588235293,3.4237053208665627,0
2.3329411764705883,0.3682352941176471,3.8858823529411763,4.764705882352941,2235.2941176470586,3.696528437906032,0
0.43647058823529417,0.4776470588235294,4.214745098039216,5.035294117647059,2552.9411764705883,3.6571944358263386,0
2.3176470588235296,0.3682352941176471,3.8858823529411763,4.764705882352941,2235.2941176470586,3.7265357525974023,0
2.8223529411764705,0.23411764705882354,5.177843137254902,3.2823529411764705,1882.3529411764707,3.7316123977101494,0
3.6176470588235294,0.5552941176470588,5.3892549019607845,3.576470588235294,3611.764705882353,2.1773715894288097,0
0.40588235294117647,0.47411764705882353,2.1241176470588234,5.811764705882353,4070.5882352941176,5.2866879083281315,0
2.256470588235294,0.17411764705882354,4.6140784313725485,5.670588235294117,6223.529411764706,4.5503951187718,0
3.9847058823529413,0.45999999999999996,4.942941176470589,4.988235294117647,7352.941176470588,10.502792196152676,0
2.501176470588235,0.7211764705882353,1.5603529411764707,4.870588235294118,1317.6470588235293,inf,0
2.011764705882353,0.6294117647058823,5.2952941176470585,4.682352941176471,5976.470588235294,7.687989968379588,0
2.3635294117647057,0.14588235294117646,3.6509803921568627,4.7176470588235295,7952.941176470588,6.424680644732704,0
0.3752941176470589,0.5235294117647059,5.64764705882353,3.9529411764705884,3894.1176470588234,5.361657335419699,0
2.1494117647058824,0.9258823529411764,4.7550196078431375,3.1294117647058823,7917.64705882353,4.767653654396254,0
0.40588235294117647,0.1811764705882353,2.030156862745098,5.011764705882353,1035.2941176470588,5.404698795208172,0
2.5776470588235294,0.26235294117647057,5.201333333333333,5.7176470588235295,6435.294117647059,4.9091611514823486,0
0.9870588235294117,0.7388235294117647,4.0268235294117645,5.258823529411765,6858.823529411765,5.671236501269636,0
1.6141176470588234,0.31176470588235294,5.600666666666667,5.776470588235294,8764.70588235294,5.711167747228211,0
0.46705882352941175,0.6011764705882353,5.15435294117647,4.376470588235295,3117.6470588235293,3.4843681204592687,0
2.745882352941176,0.30470588235294116,1.0905490196078431,4.6,2729.4117647058824,inf,0
3.7094117647058824,0.5623529411764706,4.520117647058823,3.835294117647059,2623.529411764706,2.358030918735209,0
2.455294117647059,0.26941176470588235,2.3355294117647056,4.129411764705882,6294.117647058823,4.73141414910039,0
3.923529411764706,0.9858823529411764,4.520117647058823,3.835294117647059,2623.529411764706,inf,0
1.7823529411764707,0.1211764705882353,0.22141176470588236,6.0,8905.882352941177,15.140221141527116,0
1.5988235294117648,0.76,4.261725490196079,5.929411764705883,6470.588235294118,8.821755697542319,0
3.5870588235294116,0.5552941176470588,5.365764705882353,3.2823529411764705,3611.764705882353,2.179463816241517,0
1.8129411764705883,0.6294117647058823,5.2952941176470585,4.682352941176471,5976.470588235294,7.048339341824377,0
0.5435294117647058,0.9576470588235294,5.3422745098039215,3.552941176470588,4000.0,3.6865229705635385,0
2.501176470588235,0.7176470588235294,2.4529803921568627,3.0,3188.235294117647,inf,0
1.507058823529412,0.31176470588235294,5.3422745098039215,5.411764705882353,3823.529411764706,3.5305065632058614,0
3.923529411764706,0.11058823529411765,4.520117647058823,3.835294117647059,2623.529411764706,3.3272455544489823,0
2.9447058823529413,0.8164705882352942,3.3221176470588234,5.870588235294118,5517.64705882353,inf,0
1.2317647058823529,0.9929411764705883,4.731529411764706,4.211764705882353,3752.9411764705883,4.10372405569749,0
2.6694117647058824,0.6435294117647058,3.0872156862745097,5.835294117647059,7917.64705882353,13.222197678092556,0
0.13058823529411764,1.0,4.7550196078431375,3.835294117647059,6717.64705882353,31.900945657250993,0
2.6847058823529415,0.7705882352941176,3.8389019607843133,3.564705882352941,7882.35294117647,4.972986369856463,0
1.5223529411764707,0.7176470588235294,2.476470588235294,3.576470588235294,3823.529411764706,4.948667979413854,0
2.8223529411764705,0.23411764705882354,5.177843137254902,3.011764705882353,1882.3529411764707,3.7553583185940447,0
1.4764705882352942,0.8482352941176471,5.365764705882353,5.2,6611.764705882353,9.319577779827574,0
0.62,0.45999999999999996,5.624156862745099,5.435294117647059,4035.294117647059,3.851594823524089,0
3.6176470588235294,0.5517647058823529,3.0167450980392156,4.6117647058823525,4600.0,2.4199183349137625,0
2.501176470588235,0.6117647058823529,5.365764705882353,3.2823529411764705,3647.0588235294117,3.2693631439734627,0
0.46705882352941175,0.7,2.4059999999999997,3.1294117647058823,7635.294117647059,7.052118126560829,0
1.2623529411764707,0.6011764705882353,4.848980392156863,4.6,3435.294117647059,4.157334317599073,0
0.2529411764705882,0.5835294117647059,2.006666666666667,4.0,8835.29411764706,72.92781271693725,0
0.711764705882353,0.5517647058823529,1.0905490196078431,4.529411764705882,3505.8823529411766,inf,0
0.49764705882352933,0.9329411764705883,5.31878431372549,4.870588235294118,5447.058823529412,4.003380488683171,0
2.501176470588235,0.7211764705882353,4.919450980392157,4.211764705882353,1317.6470588235293,3.458132267426049,0
3.7094117647058824,0.18823529411764706,0.8556470588235294,5.329411764705883,5870.588235294118,inf,0
0.8035294117647059,0.5588235294117647,3.909372549019608,3.1294117647058823,3929.4117647058824,3.6546308205656954,0
3.938823529411765,0.16352941176470587,5.224823529411764,5.141176470588235,3505.8823529411766,3.4975682361141587,0
2.5776470588235294,0.2588235294117647,3.744941176470588,5.764705882352941,1352.9411764705883,3.719971041661377,0
3.4952941176470587,0.25529411764705884,5.365764705882353,4.682352941176471,4141.176470588235,4.3739765687323535,0
0.62,0.8482352941176471,3.979843137254902,3.1882352941176473,1776.4705882352941,3.7107258994644425,0
0.7270588235294118,0.7705882352941176,2.875803921568627,5.2,1847.0588235294117,3.559890664515561,1
1.6600000000000001,0.5270588235294118,4.191254901960784,3.1176470588235294,2976.470588235294,4.220724325488962,1
0.48235294117647054,0.8976470588235295,3.909372549019608,3.1294117647058823,3717.6470588235293,3.596143210170016,1
0.8035294117647059,0.6505882352941177,4.144274509803921,5.258823529411765,1670.5882352941176,3.528794074358246,1
3.5870588235294116,0.5552941176470588,5.365764705882353,3.2823529411764705,3611.764705882353,2.179463816241517,1
1.2623529411764707,0.6011764705882353,4.848980392156863,4.6,3435.294117647059,4.157334317599073,1
3.22,0.1423529411764706,4.848980392156863,5.011764705882353,2941.176470588235,3.2681828134946507,1
2.5776470588235294,0.26235294117647057,5.2483137254901955,4.105882352941176,3294.1176470588234,3.687290318330813,1
2.8223529411764705,0.23411764705882354,5.177843137254902,3.2823529411764705,1882.3529411764707,3.7316123977101494,1
2.8223529411764705,0.22705882352941176,3.8858823529411763,4.776470588235294,1882.3529411764707,3.54890068701678,1
3.6176470588235294,0.5517647058823529,3.0167450980392156,4.6117647058823525,5164.705882352941,2.9227119027514443,1
3.418823529411765,0.5658823529411765,5.224823529411764,5.7176470588235295,4494.117647058823,2.072929500191456,1
0.5894117647058823,0.6470588235294118,3.275137254901961,3.635294117647059,3647.0588235294117,3.496077619902516,1
3.5105882352941173,0.5800000000000001,3.6979607843137257,5.670588235294117,4705.882352941177,1.9965053439664615,1
1.4000000000000001,0.7811764705882354,1.3489411764705883,5.576470588235294,7917.64705882353,9.467383266603944,1
3.6176470588235294,0.5729411764705883,5.3892549019607845,3.576470588235294,3611.764705882353,2.123615701633562,1
3.938823529411765,0.16352941176470587,5.224823529411764,4.6117647058823525,3505.8823529411766,3.450540765082626,1
1.6905882352941175,0.7988235294117647,3.5335294117647056,3.635294117647059,3435.294117647059,3.2884571915696075,1
2.4858823529411764,0.31176470588235294,5.671137254901961,5.4,2235.2941176470586,3.6909241999586833,1
2.3329411764705883,0.3682352941176471,3.8858823529411763,4.764705882352941,3188.235294117647,4.099454499017363,1
0.7270588235294118,0.7705882352941176,2.875803921568627,5.188235294117647,2976.470588235294,3.59152829936751,1
1.507058823529412,0.31176470588235294,5.3422745098039215,5.411764705882353,3823.529411764706,3.5305065632058614,1
2.3329411764705883,0.5623529411764706,4.520117647058823,3.564705882352941,2235.2941176470586,2.7308920441467213,1
3.7094117647058824,0.3752941176470589,5.201333333333333,3.835294117647059,2623.529411764706,3.240551808796245,1
3.4952941176470587,0.17764705882352944,4.872470588235294,4.105882352941176,1882.3529411764707,3.513036451998173,1
3.22,0.14588235294117646,3.979843137254902,3.1882352941176473,3364.705882352941,3.4838970795734325,1
3.22,0.1423529411764706,4.543607843137255,4.105882352941176,3364.705882352941,3.3740282180479952,1
3.923529411764706,0.11058823529411765,4.848980392156863,3.835294117647059,2623.529411764706,3.3230085349112666,1
3.0058823529411764,0.4070588235294118,4.191254901960784,3.4,2094.1176470588234,3.122893907677457,1
2.6541176470588232,0.6294117647058823,3.5335294117647056,3.1058823529411765,3752.9411764705883,2.5276252684953717,1
0.2988235294117647,0.7176470588235294,5.765098039215686,5.0588235294117645,4035.294117647059,4.841716446706581,1
2.5776470588235294,0.8482352941176471,5.365764705882353,4.647058823529411,4635.2941176470595,inf,1
1.6141176470588234,0.31176470588235294,5.553686274509804,5.8,3894.1176470588234,3.65290224984784,1
0.8035294117647059,0.5588235294117647,3.909372549019608,3.1294117647058823,3011.764705882353,3.47323886649182,1
3.6176470588235294,0.5552941176470588,5.365764705882353,4.6117647058823525,4635.2941176470595,2.447760442926005,1
2.501176470588235,0.608235294117647,3.0167450980392156,3.2823529411764705,3611.764705882353,3.0867477826118854,1
0.7729411764705882,0.9505882352941176,3.0167450980392156,4.6117647058823525,4388.235294117647,4.550942639937155,1
3.418823529411765,0.5658823529411765,5.224823529411764,5.7176470588235295,5058.823529411765,2.61916052233217,1
3.143529411764706,0.4388235294117647,1.8187450980392157,5.658823529411764,2235.2941176470586,inf,1
3.5105882352941173,0.5905882352941176,4.144274509803921,5.811764705882353,4705.882352941177,1.91453244492997,1
3.4647058823529413,0.7988235294117647,3.5335294117647056,3.1058823529411765,3435.294117647059,inf,1
1.7211764705882353,0.25529411764705884,3.979843137254902,3.1882352941176473,1882.3529411764707,3.4862083138945543,1
2.5776470588235294,0.2588235294117647,3.744941176470588,5.764705882352941,1352.9411764705883,3.719971041661377,1
2.6541176470588232,0.6294117647058823,3.5335294117647056,3.1058823529411765,3611.764705882353,2.3685522036187097,1
3.4952941176470587,0.42470588235294116,3.979843137254902,3.1882352941176473,1882.3529411764707,2.886136320520142,1
2.501176470588235,0.7211764705882353,4.942941176470589,4.870588235294118,1317.6470588235293,3.4237053208665627,1
0.6505882352941177,0.7176470588235294,5.31878431372549,4.376470588235295,6082.35294117647,4.206264804527553,1
2.256470588235294,0.6011764705882353,5.013411764705882,5.023529411764706,4635.2941176470595,5.496999849060185,1
0.46705882352941175,0.6011764705882353,5.15435294117647,4.376470588235295,3117.6470588235293,3.4843681204592687,1
0.46705882352941175,0.6011764705882353,5.15435294117647,4.376470588235295,3117.6470588235293,3.4843681204592687,1
3.418823529411765,0.5729411764705883,4.7080392156862745,4.435294117647059,7917.64705882353,9.083485382188824,1
2.1494117647058824,0.9188235294117647,5.224823529411764,5.7176470588235295,5058.823529411765,inf,1
2.9294117647058826,0.5658823529411765,5.224823529411764,5.635294117647058,7882.35294117647,12.808056123884025,1
3.1741176470588237,0.7705882352941176,3.8389019607843133,3.6470588235294117,5058.823529411765,inf,1
2.531764705882353,0.5905882352941176,3.3221176470588234,4.635294117647058,7917.64705882353,11.433710303566516,1
2.8223529411764705,0.23411764705882354,5.177843137254902,3.011764705882353,1882.3529411764707,3.7553583185940447,1
2.501176470588235,0.7211764705882353,3.0167450980392156,4.6117647058823525,1317.6470588235293,3.34253285145771,1
2.501176470588235,0.608235294117647,4.919450980392157,4.211764705882353,4635.2941176470595,3.9505909050744576,1
1.5223529411764707,0.7176470588235294,2.4529803921568627,3.011764705882353,3823.529411764706,4.849198893800233,1
2.501176470588235,0.608235294117647,3.0167450980392156,4.6117647058823525,4635.2941176470595,3.9678704214174783,1
0.46705882352941175,0.6011764705882353,5.224823529411764,5.7176470588235295,5376.470588235294,4.755945144746609,1
3.418823529411765,0.5658823529411765,5.15435294117647,4.376470588235295,2800.0,2.279950335850994,1
2.256470588235294,0.7176470588235294,5.765098039215686,4.976470588235294,1952.9411764705883,2.7410361690227116,1
2.8223529411764705,0.23411764705882354,5.177843137254902,3.3294117647058825,4564.7058823529405,4.113853312096474,1
3.0058823529411764,0.25529411764705884,3.979843137254902,3.4,2094.1176470588234,3.815417356357486,1
2.4858823529411764,0.29411764705882354,4.191254901960784,3.1882352941176473,1847.0588235294117,3.81641661990349,1
0.5435294117647058,0.16705882352941176,5.3422745098039215,3.552941176470588,4000.0,27.87877473803272,1
3.923529411764706,0.9011764705882354,3.0167450980392156,3.835294117647059,2623.529411764706,inf,1
0.6811764705882353,0.5552941176470588,5.3892549019607845,3.623529411764706,6082.35294117647,4.661477983523081,1
3.5870588235294116,0.6011764705882353,4.5670980392156855,4.329411764705882,3611.764705882353,inf,1
3.4035294117647057,0.8482352941176471,3.979843137254902,3.1882352941176473,5058.823529411765,inf,1
0.6352941176470588,0.5658823529411765,5.224823529411764,5.7176470588235295,1776.4705882352941,3.3289907840845014,1
0.3447058823529412,0.9576470588235294,4.895960784313726,5.8,4000.0,3.6599634083199817,1
1.6141176470588234,0.31176470588235294,5.600666666666667,5.258823529411765,8764.70588235294,5.609738943620565,1
3.0058823529411764,0.8482352941176471,5.365764705882353,4.682352941176471,3364.705882352941,inf,1
1.3541176470588236,0.23764705882352943,4.191254901960784,3.4,2023.5294117647059,3.3651454361020647,1
2.5776470588235294,0.11058823529411765,4.543607843137255,5.7176470588235295,6435.294117647059,6.129548317428763,1
3.923529411764706,0.26235294117647057,5.177843137254902,3.835294117647059,2623.529411764706,3.890523888092883,1
3.4952941176470587,0.42470588235294116,3.979843137254902,3.1882352941176473,1882.3529411764707,2.886136320520142,1
3.0058823529411764,0.23764705882352943,4.191254901960784,3.4,2094.1176470588234,3.7197499539294627,1
2.3329411764705883,0.5235294117647059,5.718117647058824,5.105882352941176,6223.529411764706,7.868504397994673,1
0.2988235294117647,0.17411764705882354,4.6140784313725485,5.68235294117647,3894.1176470588234,263.3885971328714,1
2.6541176470588232,0.6294117647058823,3.5335294117647056,3.1058823529411765,3611.764705882353,2.3685522036187097,1
3.5105882352941173,0.5905882352941176,3.3221176470588234,5.670588235294117,4705.882352941177,1.930673453753018,1
0.46705882352941175,0.6011764705882353,5.15435294117647,4.4941176470588236,1423.5294117647059,3.5706654303990737,1
2.5623529411764707,0.7211764705882353,4.942941176470589,4.752941176470588,3117.6470588235293,2.148829620814197,1
0.5588235294117647,0.25529411764705884,5.31878431372549,3.9529411764705884,3894.1176470588234,7.843705253259275,1
3.311764705882353,0.5235294117647059,5.365764705882353,4.682352941176471,4141.176470588235,2.966819808355,1
2.8223529411764705,0.23411764705882354,5.177843137254902,3.2823529411764705,1882.3529411764707,3.7316123977101494,1
1.6600000000000001,0.7282352941176471,1.2314901960784315,3.9529411764705884,3505.8823529411766,4.087289110793338,1
3.4952941176470587,0.2588235294117647,3.744941176470588,5.752941176470588,1882.3529411764707,3.769696716829081,1
2.5776470588235294,0.25529411764705884,3.979843137254902,3.2,1352.9411764705883,3.9288142523259912,1
3.418823529411765,0.5694117647058824,5.365764705882353,3.2823529411764705,3364.705882352941,2.244186199193007,1
2.501176470588235,0.608235294117647,5.224823529411764,5.7176470588235295,5341.176470588235,6.254031573939758,1
2.5776470588235294,0.2588235294117647,3.744941176470588,5.764705882352941,3611.764705882353,3.9067389103635066,1
1.6905882352941175,0.7988235294117647,3.5335294117647056,3.1058823529411765,1176.4705882352941,inf,1
1.5223529411764707,0.7211764705882353,5.083882352941177,3.011764705882353,1282.3529411764707,3.6554358134469638,1
2.4858823529411764,0.31176470588235294,5.3422745098039215,5.411764705882353,3858.823529411765,4.306940622894211,1
3.4952941176470587,0.39647058823529413,3.979843137254902,3.1882352941176473,1882.3529411764707,2.9040035705342517,1
1.6905882352941175,0.82,3.8858823529411763,4.764705882352941,2235.2941176470586,2.5216597247632806,1
2.3329411764705883,0.3682352941176471,3.7684313725490197,5.8,4494.117647058823,4.962503783061897,1
0.3447058823529412,0.9576470588235294,5.013411764705882,4.764705882352941,1741.1764705882351,3.3436656987040503,1
1.9658823529411766,0.11058823529411765,4.520117647058823,3.835294117647059,5058.823529411765,6.7380022717325145,1
2.807058823529412,0.5658823529411765,5.224823529411764,5.7176470588235295,2623.529411764706,2.3158630534933655,1
1.6905882352941175,0.7917647058823529,3.8858823529411763,4.764705882352941,2235.2941176470586,2.53167555705674,1
0.62,0.8482352941176471,5.365764705882353,4.682352941176471,4035.294117647059,3.645769434123523,1
0.13058823529411764,0.8482352941176471,5.365764705882353,5.341176470588236,4035.294117647059,14.413414279054882,1
3.7094117647058824,0.5623529411764706,4.520117647058823,4.682352941176471,2623.529411764706,2.323234591782632,1
1.3541176470588236,0.8482352941176471,5.577176470588236,5.670588235294117,4705.882352941177,6.151876154635875,1
